NUM_ACC,MOIS_ACC,HEU_ACC,COD_PRV,COD_ETA_CHA,COD_ETA_SUR,COD_LUM,COD_INT,TYP_LIE_ACC,NUM_ROU,PKM,LAR_CHA,COD_TYP_CHA,COD_TYP_COL,COD_OBS_HRT,COD_POI_CHO,COD_MAN,CIR_ACC
34042,9.0,21,27,1,1,1,1,1,1.0,606.0,8.0,1.0,3.0,15,8.0,1.0,9
34043,9.0,13,27,1,1,2,1,1,2307.0,15.2,8.0,1.0,2.0,15,4.0,1.0,9
34044,9.0,0,27,1,1,1,1,1,1.0,598.0,8.0,1.0,3.0,15,8.0,1.0,9
34046,9.0,10,27,2,1,2,1,1,2314.0,9999.99,6.0,1.0,8.0,14,2.0,16.0,9
34047,9.0,19,27,1,1,1,1,1,1.0,603.2,8.0,1.0,8.0,14,1.0,16.0,38
34049,9.0,21,27,1,1,1,1,1,2311.0,14.4,8.0,1.0,8.0,13,8.0,1.0,31
34050,9.0,18,27,1,1,2,1,1,2311.0,9999.99,8.0,1.0,3.0,15,8.0,4.0,9
34051,9.0,15,27,1,1,2,1,1,1.0,603.8,8.0,1.0,3.0,15,2.0,6.0,42
34052,9.0,17,27,1,1,2,1,1,1.0,603.0,8.0,1.0,3.0,15,3.0,16.0,9
34053,9.0,13,27,1,1,2,1,1,2300.0,2.5,7.0,1.0,2.0,15,5.0,1.0,38
34055,9.0,16,27,1,1,2,1,1,2307.0,21.0,7.0,1.0,3.0,15,8.0,7.0,21
34056,9.0,16,27,1,1,2,1,1,2300.0,16.1,7.0,1.0,1.0,15,1.0,4.0,32
34057,9.0,12,27,1,1,2,1,1,2300.0,24.0,7.0,1.0,2.0,15,4.0,1.0,36
34059,9.0,13,27,1,1,2,1,1,204.0,6.1,8.0,1.0,4.0,15,4.0,1.0,82
34060,9.0,16,27,1,1,2,1,1,204.0,9.3,8.0,1.0,3.0,15,2.0,1.0,86
34061,9.0,21,27,1,1,1,1,1,202.0,13.8,8.0,1.0,8.0,13,9.0,1.0,9
34062,9.0,18,27,1,1,2,1,1,301.0,158.5,8.0,1.0,8.0,13,7.0,1.0,9
34063,9.0,19,27,1,1,1,1,1,204.0,6.0,8.0,1.0,3.0,15,7.0,12.0,36
34064,9.0,10,27,1,1,2,1,1,204.0,8.1,8.0,1.0,3.0,15,7.0,1.0,9
34065,9.0,14,54,1,1,2,1,1,3607.0,9999.99,7.0,1.0,8.0,18,9.0,10.0,9
34066,9.0,17,28,1,1,2,1,1,3624.0,9999.99,6.0,1.0,3.0,15,8.0,8.0,33
34067,9.0,12,6,1,1,2,1,1,3321.0,10.1,6.0,1.0,8.0,13,1.0,11.0,439
34068,9.0,9,6,1,1,2,1,1,3305.0,10.0,7.0,1.0,1.0,15,1.0,1.0,38
34071,9.0,9,54,1,1,2,1,1,3011.0,34.8,7.0,1.0,1.0,15,1.0,4.0,9
34072,9.0,20,6,1,1,1,1,1,313.0,13.9,7.0,2.0,2.0,15,1.0,1.0,9
34073,9.0,16,28,2,1,2,1,1,3612.0,44.2,6.0,1.0,8.0,14,1.0,16.0,42
34074,9.0,22,54,1,1,1,1,1,305.0,9999.99,7.0,1.0,7.0,15,1.0,4.0,9
34075,9.0,8,54,1,1,2,1,1,3625.0,9999.99,7.0,1.0,1.0,15,1.0,4.0,31
34076,9.0,22,54,1,1,1,1,1,1.0,403.0,7.0,1.0,2.0,15,4.0,1.0,31
34078,9.0,18,6,1,1,2,1,1,404.0,130.8,7.0,1.0,3.0,15,7.0,8.0,9
34079,9.0,12,6,1,1,2,1,1,1.0,310.15,7.0,1.0,3.0,15,8.0,1.0,9
34080,9.0,19,6,1,1,1,1,1,322.0,28.4,8.0,1.0,2.0,15,4.0,1.0,9
34081,9.0,23,28,2,1,1,1,1,3615.0,9999.99,6.0,1.0,8.0,14,1.0,16.0,9
34083,9.0,23,28,1,1,1,1,1,316.0,140.4,7.0,1.0,8.0,13,2.0,11.0,82
34084,9.0,13,28,1,1,2,1,1,308.0,43.2,7.0,1.0,8.0,14,1.0,15.0,31
34085,9.0,7,54,1,1,2,1,1,9.0,58.1,8.0,1.0,2.0,15,4.0,1.0,3
34086,9.0,0,54,1,1,1,1,1,3625.0,9999.99,7.0,1.0,1.0,15,1.0,4.0,9
34087,9.0,13,54,1,1,2,1,1,1.0,392.2,7.0,1.0,3.0,15,4.0,1.0,38
34089,9.0,17,54,1,1,2,1,1,320.0,24.5,7.0,1.0,2.0,15,4.0,1.0,36
34090,9.0,17,54,1,1,2,1,1,3007.0,9999.99,7.0,1.0,2.0,15,4.0,4.0,38
34091,9.0,10,54,1,1,2,1,1,3603.0,9999.99,7.0,1.0,3.0,15,6.0,4.0,31
34092,9.0,13,54,1,1,2,1,1,3014.0,9999.99,6.0,1.0,2.0,15,4.0,1.0,9
34093,9.0,14,54,1,1,2,1,1,1.0,384.4,7.0,1.0,3.0,15,7.0,4.0,3
34095,9.0,11,54,1,1,2,1,1,1.0,9999.99,7.0,1.0,2.0,15,4.0,1.0,9
34096,9.0,22,54,1,1,1,1,1,3005.0,9999.99,7.0,1.0,3.0,15,8.0,4.0,32
34097,9.0,15,54,1,1,2,1,1,3014.0,9999.99,6.0,1.0,2.0,15,4.0,1.0,21
34098,9.0,13,54,1,1,2,1,1,1.0,401.0,7.0,1.0,3.0,15,8.0,1.0,42
34100,9.0,12,54,1,1,2,1,1,3607.0,9999.99,7.0,1.0,8.0,18,1.0,16.0,9
34101,9.0,13,54,1,1,2,1,1,3011.0,37.3,7.0,1.0,3.0,15,7.0,4.0,9
34103,9.0,14,10,1,1,2,1,1,1.0,425.0,7.0,2.0,8.0,18,7.0,11.0,21
34104,9.0,21,54,1,1,1,1,1,3602.0,9999.99,5.0,1.0,3.0,15,8.0,4.0,48
34105,9.0,23,54,1,1,1,1,1,3305.0,23.0,6.0,1.0,8.0,9,1.0,1.0,21
34106,9.0,2,51,1,1,1,1,1,322.0,26.5,8.0,1.0,8.0,13,9.0,11.0,9
34107,9.0,15,6,1,1,2,1,1,322.0,28.0,8.0,1.0,7.0,15,8.0,4.0,9
34108,9.0,17,6,1,1,2,1,1,3331.0,23.0,7.0,1.0,8.0,18,9.0,10.0,9
34109,9.0,22,6,1,1,1,1,1,1.0,329.8,7.0,1.0,3.0,15,3.0,4.0,9
34110,9.0,8,6,1,1,2,1,1,1.0,312.2,7.0,1.0,3.0,15,3.0,7.0,36
34111,9.0,23,6,1,1,1,1,1,1.0,312.1,7.0,1.0,8.0,14,7.0,16.0,9
34112,9.0,18,6,1,1,2,1,1,3317.0,9999.99,5.0,1.0,3.0,15,8.0,4.0,33
34113,9.0,16,6,1,1,2,1,1,3312.0,9.1,5.0,1.0,2.0,15,4.0,1.0,9
34115,9.0,0,6,1,1,1,1,1,305.0,24.8,7.0,1.0,8.0,14,1.0,1.0,38
34116,9.0,19,6,1,1,1,1,1,3307.0,12.0,6.0,1.0,8.0,13,1.0,11.0,36
34117,9.0,22,6,1,1,1,1,1,3319.0,1.8,5.0,1.0,8.0,13,1.0,11.0,9
34118,9.0,20,6,1,1,1,1,1,3330.0,8.4,6.0,1.0,3.0,15,8.0,1.0,38
34119,9.0,13,6,1,1,2,1,1,3305.0,8.4,6.0,1.0,3.0,15,8.0,7.0,3
34120,9.0,19,54,1,1,1,1,1,3610.0,9999.99,7.0,1.0,7.0,15,8.0,4.0,9
34121,9.0,19,54,1,1,1,1,1,318.0,60.6,7.0,1.0,8.0,13,9.0,10.0,9
34122,9.0,10,54,1,1,2,1,1,3610.0,9999.99,7.0,1.0,8.0,13,9.0,11.0,21
34123,9.0,4,54,1,1,1,1,1,318.0,46.4,8.0,1.0,7.0,15,8.0,4.0,9
34124,9.0,14,54,1,1,2,1,1,318.0,47.0,8.0,1.0,8.0,13,9.0,10.0,21
34125,9.0,22,54,1,1,1,1,1,318.0,55.0,8.0,1.0,2.0,15,4.0,1.0,21
34126,9.0,18,54,1,1,2,1,1,3007.0,9999.99,7.0,1.0,7.0,15,8.0,4.0,9
34127,9.0,11,54,1,1,2,1,1,3601.0,15.8,7.0,1.0,3.0,15,8.0,13.0,38
34128,9.0,8,28,2,1,2,1,1,3626.0,9999.99,6.0,1.0,7.0,15,8.0,2.0,9
34129,9.0,12,28,1,1,2,1,1,11.0,82.4,8.0,1.0,1.0,15,1.0,2.0,21
34131,9.0,18,28,1,1,2,1,1,11.0,96.0,8.0,1.0,3.0,15,7.0,1.0,36
34132,9.0,22,6,1,1,1,1,1,305.0,25.0,6.0,1.0,7.0,14,1.0,16.0,9
34133,9.0,18,6,1,1,2,1,1,305.0,28.0,6.0,1.0,7.0,15,3.0,4.0,42
34134,9.0,7,6,1,1,2,1,1,305.0,11.4,7.0,2.0,7.0,13,9.0,11.0,9
34135,9.0,8,6,1,1,2,1,1,305.0,68.0,7.0,1.0,8.0,13,1.0,11.0,9
34136,9.0,22,54,1,1,1,1,1,3305.0,24.4,6.0,1.0,2.0,15,4.0,1.0,3
34137,9.0,15,54,1,1,2,1,1,3305.0,24.0,6.0,1.0,3.0,15,8.0,4.0,9
34138,9.0,10,54,1,1,2,1,1,3338.0,9999.99,5.0,1.0,8.0,14,1.0,16.0,48
34140,9.0,15,28,1,1,2,1,1,308.0,27.8,7.0,1.0,7.0,15,8.0,2.0,33
34141,9.0,10,28,1,1,2,1,1,308.0,27.4,7.0,1.0,7.0,15,8.0,9.0,9
34142,9.0,9,28,1,1,2,1,1,803.0,92.25,8.0,2.0,8.0,13,1.0,5.0,32
34143,9.0,5,28,1,1,1,1,1,803.0,58.25,8.0,2.0,7.0,15,4.0,1.0,9
34144,9.0,23,28,1,1,1,1,1,803.0,45.56,8.0,2.0,8.0,13,1.0,5.0,21
34146,9.0,2,28,1,1,1,1,1,11.0,64.9,8.0,1.0,8.0,13,9.0,11.0,38
34147,9.0,14,28,1,1,2,1,1,305.0,95.5,7.0,1.0,7.0,15,8.0,2.0,9
34148,9.0,4,6,1,1,1,1,1,322.0,46.7,8.0,1.0,8.0,18,7.0,11.0,21
34149,9.0,21,54,1,1,1,1,1,3627.0,9999.99,8.0,1.0,7.0,15,4.0,1.0,3
34154,9.0,20,54,1,1,1,1,1,3601.0,16.2,8.0,1.0,8.0,13,9.0,10.0,9
34156,9.0,21,54,1,1,1,1,1,3005.0,9999.99,7.0,1.0,2.0,15,4.0,1.0,9
34159,9.0,14,54,1,1,2,1,1,3011.0,9999.99,7.0,1.0,2.0,15,7.0,1.0,33
34160,9.0,21,54,1,1,1,1,1,3011.0,9999.99,7.0,1.0,8.0,14,1.0,16.0,9
34162,9.0,21,54,1,1,1,1,1,3007.0,9999.99,7.0,1.0,2.0,15,4.0,1.0,9
34164,9.0,14,54,1,1,2,1,1,1.0,400.2,7.0,1.0,3.0,15,8.0,1.0,21
34168,9.0,19,54,1,1,1,1,1,9999.0,9999.99,7.0,1.0,8.0,13,9.0,10.0,9
34169,9.0,22,54,1,1,1,1,1,3625.0,9999.99,7.0,1.0,1.0,15,1.0,4.0,21
34170,9.0,4,54,1,1,1,1,1,3602.0,9999.99,7.0,1.0,1.0,15,8.0,4.0,9
34176,9.0,7,54,1,1,2,1,1,3602.0,9999.99,7.0,1.0,7.0,15,8.0,4.0,9
34177,9.0,13,54,1,1,2,1,1,3625.0,9999.99,7.0,1.0,8.0,14,8.0,16.0,31
34181,9.0,18,54,1,1,2,1,1,3625.0,9999.99,7.0,1.0,7.0,15,7.0,16.0,71
34187,9.0,17,54,1,1,2,1,1,3625.0,9999.99,7.0,1.0,8.0,14,8.0,16.0,9
34188,9.0,3,54,1,1,1,1,1,801.0,108.67,8.0,1.0,2.0,15,6.0,1.0,32
34189,9.0,6,54,1,1,2,1,1,801.0,114.2,8.0,1.0,8.0,12,7.0,11.0,21
34190,9.0,15,10,1,1,2,1,1,801.0,122.6,8.0,1.0,8.0,13,7.0,5.0,9
34191,9.0,23,72,1,1,1,1,1,9.0,33.5,7.0,1.0,2.0,15,1.0,1.0,409
34192,9.0,7,72,1,1,2,1,1,9.0,33.5,7.0,1.0,2.0,15,4.0,1.0,9
34193,9.0,21,72,1,1,1,1,1,9.0,32.1,7.0,1.0,2.0,15,4.0,1.0,9
34194,9.0,13,54,1,1,2,1,1,9.0,41.8,7.0,1.0,2.0,15,1.0,1.0,9
34195,9.0,16,72,1,1,2,1,1,9.0,36.6,7.0,1.0,8.0,11,8.0,10.0,9
34196,9.0,5,54,1,1,1,1,1,9.0,41.2,7.0,1.0,2.0,15,1.0,1.0,42
34197,9.0,0,54,1,1,1,1,1,9.0,43.1,7.0,1.0,8.0,14,1.0,16.0,9
34198,9.0,15,54,1,1,2,1,1,9.0,41.8,7.0,1.0,2.0,15,6.0,1.0,9
34199,9.0,15,72,1,1,2,1,1,9.0,35.0,7.0,1.0,8.0,14,1.0,16.0,9
34200,9.0,23,72,1,1,1,1,1,9.0,35.3,7.0,1.0,2.0,15,4.0,1.0,9
34201,9.0,19,72,1,1,1,1,1,9.0,35.0,7.0,1.0,8.0,14,1.0,16.0,9
34202,9.0,10,72,1,1,2,1,1,9.0,35.2,7.0,1.0,2.0,15,6.0,1.0,9
34203,9.0,18,72,1,1,2,1,1,9.0,36.2,7.0,1.0,3.0,15,1.0,4.0,31
34204,9.0,15,72,1,1,2,1,1,9.0,32.7,7.0,1.0,2.0,15,4.0,1.0,32
34205,9.0,15,54,1,1,2,1,1,803.0,28.3,8.0,1.0,8.0,13,9.0,5.0,46
34206,9.0,16,54,1,1,2,1,1,803.0,21.8,8.0,1.0,3.0,15,7.0,1.0,32
34207,9.0,15,54,1,1,2,1,1,804.0,5.9,8.0,1.0,8.0,13,8.0,10.0,341
34208,9.0,17,54,1,1,2,1,1,3625.0,9999.99,8.0,1.0,8.0,13,9.0,11.0,31
34211,9.0,19,54,1,1,1,1,1,11.0,34.5,8.0,1.0,8.0,13,7.0,8.0,9
34212,9.0,17,54,1,1,2,1,1,11.0,38.5,8.0,1.0,3.0,15,3.0,16.0,9
34213,9.0,18,54,1,1,2,1,1,3602.0,16.1,6.0,1.0,7.0,15,6.0,1.0,32
34215,9.0,19,28,1,1,1,1,1,308.0,71.0,7.0,1.0,2.0,15,4.0,1.0,9
34216,9.0,9,28,1,1,2,1,1,205.0,39.0,6.0,1.0,8.0,14,7.0,11.0,9
34217,9.0,7,28,1,1,2,1,1,3224.0,9999.99,6.0,1.0,8.0,13,9.0,10.0,9
34218,9.0,11,28,1,1,2,1,1,308.0,45.0,7.0,1.0,3.0,15,8.0,8.0,9
34220,9.0,1,54,1,1,1,1,1,320.0,34.5,14.0,2.0,2.0,15,6.0,1.0,9
34221,9.0,22,54,1,1,1,1,1,3607.0,1.1,7.0,1.0,2.0,15,4.0,1.0,82
34222,9.0,11,54,1,1,2,1,1,320.0,28.7,14.0,2.0,3.0,15,7.0,6.0,21
34223,9.0,9,54,1,1,2,1,1,320.0,28.5,14.0,2.0,2.0,15,4.0,1.0,3
34224,9.0,21,54,1,1,1,1,1,320.0,27.0,14.0,2.0,8.0,13,9.0,11.0,21
34226,9.0,19,54,1,1,1,1,1,320.0,30.2,14.0,2.0,1.0,15,4.0,1.0,430
34227,9.0,21,54,1,1,1,1,1,320.0,27.5,14.0,2.0,2.0,15,4.0,1.0,9
34228,9.0,21,54,1,1,1,1,1,3607.0,9999.99,7.0,1.0,3.0,15,7.0,6.0,21
34230,9.0,9,6,1,1,2,1,1,801.0,47.05,11.0,1.0,2.0,15,4.0,2.0,9
34231,9.0,17,6,1,1,2,1,1,801.0,30.0,6.0,1.0,2.0,15,1.0,1.0,9
34233,9.0,15,28,1,1,2,1,1,316.0,133.1,7.0,1.0,7.0,15,8.0,2.0,21
34234,9.0,18,28,1,1,2,1,1,316.0,119.6,7.0,1.0,7.0,15,8.0,2.0,21
34235,9.0,11,28,1,1,2,1,1,316.0,9999.99,7.0,1.0,8.0,14,1.0,16.0,21
34236,9.0,12,28,1,1,2,1,1,316.0,140.0,7.0,1.0,2.0,15,8.0,14.0,5
34237,9.0,21,28,2,1,1,1,1,3503.0,9999.99,6.0,1.0,7.0,14,1.0,16.0,48
34238,9.0,21,28,1,1,1,1,1,3610.0,9999.99,6.0,1.0,8.0,14,1.0,16.0,9
34240,9.0,14,28,1,1,2,1,1,308.0,11.0,7.0,1.0,3.0,15,5.0,1.0,21
34241,9.0,19,28,2,1,1,1,1,3619.0,9999.99,6.0,1.0,8.0,14,1.0,16.0,38
34242,9.0,8,28,1,1,2,1,1,308.0,7.0,7.0,1.0,2.0,15,4.0,1.0,9
34243,9.0,15,28,1,1,2,1,1,9.0,101.7,8.0,1.0,3.0,15,5.0,1.0,21
34244,9.0,20,28,1,1,1,1,1,316.0,85.0,7.0,1.0,2.0,15,4.0,1.0,3
34246,9.0,20,28,1,1,1,1,1,9.0,105.2,8.0,1.0,8.0,14,1.0,16.0,9
34247,9.0,15,28,1,1,2,1,1,9.0,105.0,8.0,1.0,2.0,15,4.0,1.0,9
34248,9.0,5,17,1,1,1,1,1,4538.0,16.5,4.0,1.0,3.0,15,8.0,6.0,55
34249,9.0,14,61,2,1,2,1,1,4238.0,9999.99,6.0,1.0,3.0,15,7.0,4.0,9
34250,9.0,6,61,1,1,2,1,1,4.0,29.5,7.0,1.0,2.0,15,4.0,1.0,9
34251,9.0,6,61,1,1,2,1,1,4.0,29.5,7.0,1.0,2.0,15,4.0,1.0,82
34252,9.0,19,61,2,1,1,1,1,4323.0,9999.99,6.0,1.0,7.0,14,7.0,16.0,71
34253,9.0,16,61,1,1,2,1,1,409.0,27.8,6.0,1.0,2.0,15,4.0,1.0,3
34254,9.0,18,17,1,1,2,1,1,4234.0,30.39,4.0,1.0,7.0,14,1.0,16.0,32
34256,9.0,12,17,1,2,2,4,1,4240.0,38.8,4.0,1.0,8.0,13,9.0,12.0,21
34258,9.0,21,17,2,1,1,1,1,4232.0,27.5,5.0,1.0,8.0,13,9.0,18.0,3
34259,9.0,16,17,1,1,2,1,1,413.0,72.2,5.0,1.0,8.0,18,9.0,1.0,9
34260,9.0,18,61,1,1,2,1,1,4.0,37.3,7.0,1.0,8.0,13,9.0,11.0,9
34261,9.0,9,61,1,1,2,1,1,411.0,33.1,6.0,1.0,7.0,16,8.0,16.0,9
34262,9.0,16,17,1,1,2,1,1,411.0,11.0,6.0,1.0,2.0,15,4.0,1.0,9
34263,9.0,21,17,1,1,1,1,1,4510.0,9999.99,4.0,1.0,8.0,18,7.0,1.0,9
34264,9.0,18,17,1,1,2,1,1,4561.0,9999.99,4.0,1.0,7.0,14,1.0,1.0,9
34265,9.0,19,17,1,1,1,1,1,4240.0,19.0,4.0,1.0,2.0,15,4.0,1.0,3
34268,9.0,16,17,1,1,2,1,1,4519.0,2.5,6.0,1.0,2.0,15,1.0,1.0,3
34269,9.0,14,17,1,1,2,1,1,4516.0,4.5,6.0,1.0,8.0,14,1.0,16.0,21
34270,9.0,16,17,1,1,2,1,1,4232.0,17.1,6.0,1.0,8.0,13,9.0,11.0,21
34271,9.0,16,17,1,1,2,1,1,4549.0,9999.99,4.0,1.0,8.0,18,9.0,1.0,5
34272,9.0,13,17,2,1,2,1,1,4232.0,9999.99,4.0,1.0,8.0,14,1.0,16.0,48
34273,9.0,18,17,1,1,2,1,1,4232.0,79.0,4.0,1.0,8.0,14,1.0,16.0,9
34274,9.0,9,17,1,1,2,1,1,413.0,26.3,5.0,1.0,2.0,15,1.0,1.0,9
34275,9.0,17,17,2,1,2,1,1,4517.0,9999.99,4.0,1.0,7.0,15,9.0,18.0,21
34276,9.0,21,17,1,1,1,1,1,413.0,26.1,5.0,1.0,7.0,15,2.0,21.0,38
34277,9.0,22,17,2,1,1,1,1,4530.0,9999.99,4.0,1.0,8.0,13,2.0,18.0,9
34280,9.0,12,17,2,1,2,1,1,4516.0,9999.99,4.0,1.0,8.0,13,9.0,18.0,9
34281,9.0,12,17,2,1,2,1,1,4520.0,9999.99,4.0,1.0,7.0,15,2.0,1.0,9
34282,9.0,22,17,2,1,1,1,1,4512.0,7.5,4.0,1.0,8.0,12,9.0,18.0,9
34286,9.0,22,17,1,1,1,1,1,4538.0,1.1,4.0,1.0,7.0,14,1.0,16.0,82
34287,9.0,22,17,1,1,1,1,1,4538.0,20.0,4.0,1.0,2.0,15,4.0,1.0,71
34288,9.0,19,17,1,1,1,1,1,411.0,22.1,5.0,1.0,2.0,15,4.0,11.0,3
34289,9.0,12,17,1,1,2,1,1,4538.0,11.0,4.0,1.0,2.0,15,4.0,1.0,32
34290,9.0,12,17,1,1,2,1,1,4538.0,20.0,4.0,1.0,7.0,14,8.0,16.0,31
34291,9.0,20,17,1,1,1,1,1,4.0,71.0,5.0,1.0,2.0,15,1.0,1.0,21
34293,9.0,6,61,2,1,2,1,1,4323.0,9999.99,6.0,1.0,2.0,15,4.0,1.0,3
34295,9.0,14,61,1,1,2,1,1,4235.0,2.1,6.0,1.0,7.0,14,8.0,16.0,9
34296,9.0,6,61,1,1,2,1,1,4.0,23.0,7.0,1.0,8.0,13,9.0,11.0,9
34297,9.0,13,61,2,1,2,1,1,4240.0,3.3,4.0,1.0,7.0,14,7.0,16.0,9
34298,9.0,9,17,1,1,2,1,1,4.0,99.0,5.0,1.0,8.0,14,1.0,16.0,9
34299,9.0,21,17,1,1,1,1,1,13.0,173.2,5.0,1.0,7.0,15,1.0,6.0,9
34300,9.0,12,61,2,1,2,1,1,4252.0,9999.99,4.0,1.0,8.0,13,9.0,12.0,3
34301,9.0,11,17,1,1,2,1,1,4234.0,34.7,4.0,1.0,7.0,14,7.0,16.0,9
34302,9.0,12,61,1,1,2,1,1,409.0,6.0,6.0,1.0,3.0,15,2.0,4.0,33
34304,9.0,21,61,1,1,1,1,1,4.0,61.5,7.0,1.0,2.0,15,4.0,1.0,21
34305,9.0,4,61,1,1,1,1,1,4.0,56.8,7.0,1.0,2.0,15,4.0,1.0,21
34307,9.0,12,61,1,1,2,1,1,409.0,11.4,8.0,1.0,2.0,15,4.0,1.0,88
34309,9.0,11,61,1,1,2,1,1,409.0,12.0,8.0,1.0,2.0,15,4.0,1.0,31
34310,9.0,20,61,2,1,1,1,1,4235.0,9999.99,8.0,1.0,3.0,15,8.0,4.0,21
34311,9.0,19,61,2,1,1,1,1,4235.0,9999.99,8.0,1.0,3.0,15,8.0,1.0,21
34312,9.0,11,61,2,1,2,1,1,4252.0,9999.99,6.0,1.0,8.0,13,9.0,11.0,9
34313,9.0,0,61,2,1,1,1,1,4252.0,9999.99,6.0,1.0,3.0,15,8.0,4.0,36
34314,9.0,9,61,1,1,2,1,1,411.0,34.45,6.0,1.0,7.0,14,7.0,16.0,5
34315,9.0,23,61,2,1,1,1,1,4238.0,9999.99,6.0,1.0,7.0,14,8.0,16.0,402
34316,9.0,0,61,2,1,1,1,1,4221.0,9999.99,4.0,1.0,8.0,13,9.0,11.0,33
34317,9.0,7,17,2,1,2,1,1,4526.0,7.0,4.0,1.0,8.0,13,9.0,18.0,46
34318,9.0,19,17,1,1,1,1,1,408.0,19.0,5.0,1.0,8.0,18,9.0,1.0,3
34320,9.0,12,17,1,1,2,1,1,408.0,12.4,5.0,1.0,7.0,14,1.0,16.0,9
34322,9.0,7,17,1,1,2,1,1,4.0,71.0,5.0,1.0,7.0,14,1.0,16.0,38
34323,9.0,18,17,1,1,2,1,1,4.0,71.0,5.0,1.0,2.0,15,6.0,7.0,50
34324,9.0,16,17,1,1,2,1,1,4.0,70.2,5.0,1.0,8.0,12,9.0,1.0,50
34325,9.0,16,17,1,1,2,1,1,411.0,16.75,5.0,1.0,8.0,18,9.0,1.0,9
34328,9.0,16,61,1,1,2,1,1,409.0,21.2,6.0,1.0,2.0,15,4.0,1.0,21
34329,9.0,12,30,1,1,2,1,1,9999.0,9999.99,7.0,1.0,3.0,15,8.0,4.0,406
34332,9.0,17,30,1,1,2,1,1,805.0,60.4,7.0,2.0,8.0,14,1.0,16.0,21
34333,9.0,10,30,1,1,2,1,1,4600.0,9999.99,12.0,1.0,8.0,14,1.0,16.0,31
34334,9.0,22,69,1,1,1,1,1,16.0,27.2,7.0,1.0,4.0,15,9.0,4.0,9
34336,9.0,20,40,1,1,1,1,1,415.0,9.2,6.0,1.0,8.0,13,9.0,1.0,21
34337,9.0,18,40,1,1,2,1,1,805.0,114.8,7.0,2.0,2.0,15,1.0,1.0,9
34338,9.0,9,40,1,1,2,1,1,805.0,133.9,7.0,2.0,7.0,14,1.0,1.0,21
34339,9.0,6,40,1,1,2,1,1,415.0,31.5,5.0,1.0,8.0,13,8.0,10.0,21
34340,9.0,17,40,1,1,2,1,1,1.0,68.5,8.0,1.0,8.0,13,1.0,10.0,21
34341,9.0,18,40,1,1,2,1,1,415.0,26.0,5.0,1.0,8.0,15,1.0,10.0,21
34342,9.0,19,30,1,1,1,1,1,415.0,41.7,4.0,1.0,8.0,13,9.0,11.0,9
34344,9.0,17,40,1,1,2,1,1,417.0,23.6,4.0,1.0,2.0,15,2.0,1.0,9
34345,9.0,22,40,1,1,1,1,1,805.0,128.7,7.0,2.0,8.0,13,9.0,11.0,409
34348,9.0,11,40,1,1,2,1,1,805.0,112.35,7.0,2.0,8.0,2,2.0,11.0,406
34349,9.0,19,40,1,1,1,1,1,805.0,93.4,7.0,2.0,8.0,3,2.0,11.0,32
34351,9.0,18,30,1,1,2,1,1,4603.0,9999.99,7.0,1.0,1.0,15,1.0,4.0,38
34352,9.0,6,30,1,1,2,1,1,805.0,55.0,5.0,2.0,7.0,5,1.0,17.0,31
34353,9.0,21,30,1,1,1,1,1,1.0,13.3,11.0,2.0,3.0,15,7.0,3.0,50
34354,9.0,2,30,1,1,1,1,1,1.0,12.1,11.0,2.0,3.0,15,7.0,1.0,9
34355,9.0,15,30,1,1,2,1,1,1.0,13.6,8.0,1.0,3.0,15,7.0,4.0,9
34357,9.0,9,40,1,1,2,1,1,415.0,10.8,6.0,1.0,3.0,15,8.0,4.0,9
34358,9.0,18,40,1,1,2,1,1,415.0,11.0,6.0,1.0,8.0,13,9.0,10.0,36
34359,9.0,14,40,1,1,2,1,1,4404.0,0.0,6.0,1.0,8.0,13,9.0,11.0,31
34363,9.0,1,40,1,1,1,1,1,1.0,121.6,7.0,1.0,8.0,13,9.0,10.0,9
34366,9.0,20,40,1,1,1,1,1,4405.0,9999.99,6.0,1.0,1.0,15,1.0,4.0,31
34367,9.0,17,40,1,1,2,1,1,1.0,71.0,7.0,1.0,7.0,15,8.0,10.0,21
34368,9.0,16,40,1,1,2,1,1,417.0,15.0,5.0,1.0,2.0,15,8.0,10.0,409
34372,9.0,4,30,1,1,1,1,1,1.0,56.2,7.0,1.0,7.0,18,9.0,10.0,9
34373,9.0,9,30,1,1,2,1,1,2.0,12.2,7.0,1.0,3.0,15,7.0,6.0,40
34374,9.0,19,30,1,1,1,1,1,2.0,13.8,7.0,2.0,8.0,14,1.0,16.0,31
34375,9.0,18,30,1,1,2,1,1,805.0,22.9,7.0,2.0,7.0,2,2.0,11.0,31
34376,9.0,12,30,1,1,2,1,1,2.0,13.8,8.0,2.0,8.0,14,1.0,16.0,38
34377,9.0,9,30,1,1,2,1,1,805.0,91.3,7.0,2.0,7.0,2,8.0,10.0,32
34378,9.0,20,30,1,1,1,1,1,805.0,88.8,7.0,2.0,8.0,13,8.0,11.0,9
34380,9.0,20,69,1,1,1,1,1,4611.0,9999.99,14.0,1.0,3.0,15,7.0,6.0,9
34381,9.0,16,30,1,1,2,1,1,2.0,21.5,7.0,2.0,8.0,13,9.0,11.0,3
34382,9.0,10,69,1,1,2,1,1,16.0,38.1,7.0,2.0,4.0,15,9.0,1.0,9
34383,9.0,19,30,1,1,1,1,1,805.0,77.2,7.0,2.0,2.0,15,6.0,1.0,9
34386,9.0,12,30,1,1,2,1,1,4603.0,9999.99,7.0,1.0,8.0,13,9.0,11.0,21
