Victimes,COD_ETA_CHA,COD_TYP_CHA,COD_TYP_COL,COD_MAN,AGE_CON,TMJA_en_veh_j,POS_ACO_DRO,POS_ACO_GAU,SIG_HOR,SIG_VER,COD_USA_VEH,COD_FAU_NON_CON,age_veh,route_class,Type_veh,Predicted_CLASSE_ISR
16,1,2,7,14,67,5066,1,1,2,2,0,9,37,1,3,3
77,1,1,7,1,33,3996,1,1,1,1,4,9,1,3,3,1
159,1,1,3,4,34,19345,1,1,2,2,0,9,13,1,1,1
41,1,1,8,16,28,1710,1,1,1,2,0,9,10,2,3,1
18,1,1,8,16,31,3175,1,1,1,1,0,9,5,2,3,3
5,1,1,7,19,57,735,1,1,1,1,0,9,1,2,1,4
25,1,2,2,1,64,2742,1,1,1,1,0,9,12,2,5,1
255,1,1,2,1,70,12248,1,1,1,1,1,9,2,1,3,1
38,1,1,2,1,24,5952,1,1,1,1,2,9,2,1,4,3
13,1,1,8,1,42,4735,1,1,1,1,2,9,4,1,4,3
183,1,1,8,16,31,13940,1,1,1,2,0,9,7,1,1,1
13,1,1,7,4,34,4700,1,1,2,2,0,9,4,1,1,1
14,1,1,7,16,26,1145,1,1,1,1,0,9,0,3,1,1
63,1,1,8,1,37,3433,1,1,1,1,3,9,11,1,3,1
3,1,1,3,1,50,2764,1,1,2,2,0,9,1,1,1,3
82,1,1,7,4,19,7608,1,1,1,1,0,9,4,1,1,1
15,1,1,8,10,30,9443,1,1,1,1,4,9,4,1,3,2
131,1,1,3,1,33,7063,1,1,1,1,0,9,3,1,3,1
224,1,1,2,1,34,22445,1,1,1,1,0,9,13,1,0,1
112,1,1,2,1,27,9776,1,1,1,1,0,9,4,1,3,1
7,1,1,7,4,30,1401,1,1,1,1,0,9,3,2,1,4
13,1,1,7,4,45,5779,1,1,1,1,0,9,6,1,3,1
24,1,1,3,14,63,3423,1,1,1,2,0,9,14,2,3,1
30,1,2,3,1,55,6020,1,1,1,1,0,9,1,1,3,3
32,1,1,5,1,54,5802,1,1,1,1,0,9,28,1,3,3
12,1,1,3,1,44,1670,1,1,1,1,0,9,15,3,3,4
8,1,1,2,1,31,9019,1,1,2,2,9,9,12,3,6,2
78,1,1,7,1,18,2109,1,1,1,1,0,9,9,1,1,1
50,1,2,2,1,27,18976,2,2,1,1,2,9,8,1,4,2
17,1,1,7,6,51,1913,1,1,2,1,2,9,15,3,4,3
30,1,1,2,1,29,5218,1,1,1,1,4,9,35,2,3,1
0,1,1,8,1,39,661,1,1,1,1,4,9,1,2,3,4
459,1,1,3,18,42,20149,1,1,1,1,0,9,1,1,3,1
26,1,1,3,4,44,4688,1,1,2,1,4,9,19,1,3,3
112,1,1,1,4,48,9776,1,1,2,2,0,9,10,1,4,1
58,1,1,8,1,60,9443,1,1,1,2,0,9,22,1,3,1
30,1,1,2,1,64,4045,1,1,1,1,0,9,15,3,3,1
4,1,1,3,2,18,3407,1,1,1,1,0,9,2,2,1,4
4,1,1,3,6,43,5066,1,1,1,1,4,9,3,1,3,4
125,1,1,1,4,46,4877,1,1,1,1,0,9,28,1,3,1
22,1,2,8,11,56,16759,1,1,1,1,2,9,20,1,4,3
7,1,1,7,11,25,312,1,1,1,2,0,1,8,1,1,4
20,1,1,2,1,28,4039,1,1,1,1,4,9,8,2,3,3
5,1,1,8,10,43,5719,1,1,1,1,0,9,15,1,3,3
86,1,1,2,1,51,3878,1,1,1,1,0,9,8,1,0,1
10,1,1,3,4,28,4555,1,1,1,1,4,9,14,3,4,4
16,1,1,1,4,68,4678,1,1,1,1,0,9,11,1,3,3
52,2,1,7,7,53,3430,2,1,1,1,0,9,6,3,0,1
276,1,1,3,1,51,19360,1,1,1,1,9,9,12,1,3,1
20,1,1,3,4,57,11189,1,1,1,1,0,9,20,1,3,1
21,1,1,2,1,36,8225,1,1,1,1,0,9,31,1,3,2
20,1,1,3,1,38,21692,1,1,1,1,0,9,16,1,3,2
152,1,2,2,1,24,15818,1,1,1,1,4,9,3,1,1,1
20,1,1,2,1,58,4315,1,1,1,1,0,9,12,1,3,4
9,1,1,7,18,58,4779,1,1,1,1,0,9,18,1,4,4
16,1,1,8,11,45,5361,1,1,2,1,4,9,9,2,3,3
26,1,1,1,4,21,2368,1,1,1,2,4,9,14,1,3,3
3,1,1,1,4,47,4773,1,1,2,1,0,9,32,2,3,4
222,2,1,2,1,44,4236,1,1,1,1,1,9,7,3,2,1
77,1,1,3,1,17,3996,1,1,1,1,0,9,3,3,0,1
66,1,1,8,11,32,2869,1,1,1,1,0,9,1,3,1,1
2,1,1,8,16,53,4929,1,1,1,1,0,9,18,1,3,4
66,1,1,3,1,24,5334,1,1,1,1,0,9,0,3,1,1
3,1,1,3,4,56,2448,1,1,1,1,2,9,15,2,6,4
11,1,1,2,1,40,6179,1,1,1,1,0,9,1,1,1,3
40,1,1,8,1,41,1491,1,1,1,1,4,9,1,3,3,1
16,1,1,3,7,23,2027,2,2,1,1,4,9,12,1,1,1
41,1,1,8,18,33,3057,1,1,1,1,0,9,1,1,3,1
301,1,1,8,1,22,19345,1,1,1,1,0,9,0,1,1,1
6,1,1,7,1,21,2960,1,1,1,1,0,9,8,1,1,3
158,1,1,7,1,32,3602,1,1,1,1,0,9,14,3,3,1
97,1,1,3,6,56,3037,1,1,1,2,0,9,15,2,3,1
11,1,1,2,1,68,937,1,1,1,2,0,9,15,3,0,1
114,1,2,2,1,19,10416,1,1,1,1,0,9,4,1,1,1
22,1,1,3,1,33,5046,1,1,1,1,4,9,6,2,2,3
8,1,1,8,1,43,5393,1,1,1,1,4,9,1,1,3,4
33,1,1,3,14,21,2873,1,1,1,2,4,9,17,2,1,1
35,1,1,8,16,36,6651,1,1,2,1,9,9,5,1,4,3
169,1,1,1,4,52,1219,1,1,2,2,0,9,11,3,3,1
59,1,1,2,1,41,7361,1,1,1,1,1,9,6,1,3,1
15,1,1,8,1,27,312,1,1,1,1,0,9,5,1,1,4
444,1,1,1,4,65,13321,1,1,2,2,0,9,47,3,1,1
21,1,1,1,4,69,917,1,1,2,1,4,9,2,1,3,3
4,1,1,3,1,29,2093,1,1,1,1,0,9,13,1,3,3
7,1,1,3,1,46,1354,1,1,1,1,0,9,2,2,3,3
110,1,1,1,14,28,6509,1,1,1,2,0,9,5,1,1,1
36,1,1,2,1,34,5384,1,1,2,2,0,9,4,3,1,1
81,1,1,2,1,18,12383,1,1,1,1,4,9,9,1,3,1
48,1,1,2,1,55,3996,1,1,1,1,4,9,3,3,3,1
11,1,1,2,1,32,2525,1,1,1,1,0,9,10,2,4,3
77,1,1,3,4,24,16519,1,1,1,1,4,9,8,1,3,1
200,1,1,3,4,39,12383,1,1,1,1,0,9,2,1,1,1
174,1,2,3,18,29,11378,1,1,2,2,0,9,0,1,1,1
22,1,1,2,1,50,3224,1,1,1,2,0,9,4,1,1,1
6,1,1,1,2,21,3651,1,1,2,1,4,9,12,2,3,4
181,1,1,4,1,64,13321,1,1,2,2,0,9,6,3,3,1
5,1,1,8,10,65,759,1,1,2,1,2,9,11,2,4,4
149,1,1,8,1,24,2598,1,1,1,1,0,9,1,1,1,1
17,1,1,8,1,43,3057,1,1,1,2,9,9,10,1,3,4
38,1,1,3,18,17,1219,1,1,1,1,0,9,6,3,1,1
18,1,1,8,1,38,540,1,1,1,1,9,9,11,1,4,4
18,1,1,1,14,55,12383,1,1,1,2,0,9,2,1,1,1
66,1,1,3,6,24,7195,1,1,1,2,4,9,1,1,1,1
105,1,1,3,6,56,11512,1,1,1,1,0,9,1,1,3,1
51,1,1,7,1,56,4386,1,1,1,1,9,9,2,1,3,1
8,1,1,3,1,50,2775,1,1,1,1,0,9,16,1,3,4
106,1,1,2,1,29,6401,1,1,2,1,0,9,3,2,1,1
13,1,1,2,1,12,1142,1,1,1,1,0,9,2,3,0,3
136,1,1,1,4,37,8563,1,1,1,2,4,9,7,1,3,1
362,1,1,2,1,66,12495,1,1,1,1,0,9,32,1,3,1
14,1,1,8,11,43,4443,1,1,1,1,0,9,8,3,3,4
40,1,1,8,11,22,4738,1,1,2,1,4,9,0,2,1,1
11,2,1,2,1,37,2151,1,1,2,1,0,9,11,2,5,3
161,1,1,7,16,62,5218,1,1,1,2,0,9,12,2,1,1
6,1,1,3,1,46,4643,1,1,1,1,0,9,23,2,3,4
105,1,1,8,11,28,7358,1,1,2,2,4,9,2,1,3,1
0,1,1,8,1,46,7415,1,1,1,1,2,9,13,1,6,4
17,1,1,8,18,46,2153,1,1,2,2,4,9,3,2,3,3
390,1,1,2,1,45,22445,1,1,1,1,0,9,1,1,1,1
48,1,1,8,16,60,5933,1,1,1,1,0,9,2,3,1,1
11,1,1,3,8,68,60870,1,1,1,1,0,9,11,1,3,3
159,1,1,3,4,23,4877,1,1,1,1,0,9,9,1,1,1
130,1,1,8,18,16,8438,1,1,1,1,0,9,4,3,1,1
5,1,1,8,1,64,2631,1,1,1,1,3,9,19,1,3,3
2,1,1,8,16,70,1204,1,1,1,1,0,9,27,3,3,4
145,1,1,3,18,76,9074,1,1,1,1,0,9,5,1,3,1
139,1,1,3,1,40,7358,1,1,1,1,0,9,33,1,3,1
172,1,1,3,4,45,11361,1,1,1,1,4,9,4,1,4,1
41,1,1,2,1,44,2787,1,1,1,1,4,9,15,3,3,1
1,1,1,8,11,27,2681,1,1,2,2,0,9,15,1,3,4
52,1,1,3,21,41,3430,1,1,1,1,4,9,15,3,3,1
12,1,1,2,1,29,6179,1,1,1,1,0,9,33,1,3,1
9,1,1,8,1,39,2448,1,1,1,1,0,9,18,2,3,4
70,1,1,3,1,24,4949,1,1,1,2,0,9,0,2,1,1
35,1,1,3,1,37,5924,1,1,1,1,3,9,16,1,3,1
9,1,1,3,2,43,3656,1,1,2,2,0,9,30,1,3,4
3,1,1,8,18,35,1824,1,1,1,1,9,9,7,3,1,4
12,1,1,8,1,25,1924,1,1,1,2,4,9,4,3,3,3
78,1,1,8,11,22,9019,1,1,2,2,0,9,5,3,1,1
149,1,2,2,1,49,60870,1,1,1,1,2,9,3,1,4,1
29,1,1,2,1,50,9157,2,2,1,1,4,9,11,1,3,1
2,2,1,7,1,34,1267,1,1,2,2,0,9,2,2,3,4
299,1,1,7,4,19,6401,1,1,1,1,4,9,7,2,1,1
276,1,1,8,1,28,1423,1,1,1,1,1,9,2,1,3,1
390,1,1,2,1,59,22445,1,1,1,1,0,9,8,1,0,1
52,1,1,7,16,25,3430,1,1,1,1,4,9,7,3,3,1
131,1,1,3,1,63,7364,1,1,1,1,0,9,2,1,1,1
37,1,1,8,11,48,6651,1,1,1,1,0,9,21,1,3,1
10,1,1,8,10,62,3489,1,1,2,2,0,9,19,3,1,4
63,1,1,3,1,17,1931,1,1,1,1,0,9,3,3,5,1
51,1,1,2,1,50,2930,1,1,1,1,9,9,6,1,3,1
459,1,1,3,18,33,20149,1,1,1,1,0,9,17,1,3,1
241,1,1,2,1,25,17543,1,1,1,1,0,9,3,3,1,1
10,1,1,3,6,28,1354,1,2,1,1,4,9,8,2,3,4
4,1,1,1,4,37,898,1,1,1,1,0,9,8,1,3,4
19,1,1,3,1,33,7358,1,1,1,1,0,9,31,1,3,2
35,1,1,2,1,35,10568,1,1,1,1,0,9,11,1,5,3
9,1,1,8,18,37,4779,1,1,1,1,0,9,16,1,3,3
158,1,1,8,16,20,6503,1,1,2,2,9,9,6,3,1,1
4,1,1,3,9,41,1931,1,1,2,2,0,9,7,3,1,4
181,1,1,7,6,62,13321,1,1,2,2,0,9,9,3,1,1
138,1,1,8,16,30,7195,1,1,1,1,0,9,0,1,1,1
218,1,1,4,1,57,11512,1,1,1,2,0,9,7,1,3,1
20,1,1,3,4,66,5855,1,1,1,1,0,9,1,2,3,1
362,1,1,7,1,34,12495,1,1,1,1,0,9,15,1,3,1
390,1,1,7,6,36,22445,1,1,1,1,0,9,2,1,1,1
97,1,1,4,6,29,3037,1,1,1,2,0,9,6,2,1,1
7,1,1,8,16,21,1178,1,1,1,1,0,9,2,1,1,4
125,1,1,1,4,29,16519,1,1,1,1,4,9,30,1,3,1
16,1,1,3,2,64,7361,1,1,1,1,0,9,4,1,3,2
2,1,1,1,4,76,10399,1,1,1,1,0,9,19,3,3,3
189,1,1,7,18,27,2231,1,1,1,1,0,9,11,1,3,1
11,1,1,8,16,65,2652,1,1,1,1,0,9,9,2,3,3
3,1,1,7,18,52,2972,1,1,1,1,0,9,15,1,3,4
50,1,1,3,16,29,3568,1,1,1,1,0,9,4,1,3,1
83,1,1,2,1,36,3423,1,1,1,2,0,9,16,2,5,1
149,1,2,5,1,37,9157,1,1,1,1,0,9,29,1,3,1
9,1,2,2,1,21,7830,1,1,1,1,4,9,3,1,3,1
78,1,1,1,2,22,1142,1,1,1,1,0,9,8,3,1,1
6,1,1,7,1,40,850,1,1,2,2,0,9,18,2,3,4
299,1,1,8,16,49,6401,1,1,1,1,4,9,3,2,3,1
14,1,1,8,1,56,1150,1,1,1,1,0,9,14,1,3,4
36,1,1,8,11,28,4484,1,1,1,1,4,9,3,1,3,1
3,1,1,8,1,26,3037,1,1,1,1,0,9,0,1,3,3
25,1,1,1,4,59,66146,2,2,1,1,4,9,15,1,3,1
35,1,2,3,1,52,6020,2,2,1,1,0,9,18,1,3,1
30,1,1,3,8,45,4392,1,1,1,1,0,9,6,1,3,1
4,1,2,3,1,32,8747,2,2,1,1,0,9,5,1,3,3
22,1,1,8,16,52,805,1,1,1,2,0,9,5,3,1,3
95,1,1,2,1,24,4236,1,1,1,1,0,9,1,3,1,1
29,1,1,3,1,16,2104,1,1,1,1,0,9,7,2,0,1
79,1,1,2,1,63,2498,1,1,1,1,0,9,24,1,0,1
6,1,1,3,2,65,792,1,1,1,1,0,9,34,3,3,4
105,1,1,2,1,31,2620,1,1,1,1,0,9,16,1,3,1
189,1,1,3,18,22,19360,1,1,2,2,0,9,1,1,1,1
11,1,1,8,11,39,3037,1,1,1,2,0,9,8,2,1,4
12,1,1,8,1,35,1460,1,1,1,1,3,9,2,1,3,4
16,1,1,7,2,47,6143,1,1,2,1,9,9,15,1,4,1
8,1,1,8,16,40,5779,1,1,1,1,0,9,26,1,3,3
58,1,1,4,1,34,2651,1,1,1,1,0,9,5,2,3,1
67,1,1,3,1,29,7358,1,1,1,1,0,9,10,1,3,1
6,1,1,4,1,37,2960,1,1,1,1,0,9,12,1,3,3
5,1,2,3,1,69,4534,1,1,1,1,3,9,7,2,1,3
30,1,1,3,6,37,8563,1,1,1,1,0,9,13,1,3,1
23,1,1,8,1,51,3610,1,1,1,1,1,9,7,3,3,3
200,1,1,3,12,54,12383,1,1,1,1,3,9,10,1,3,1
362,1,1,8,16,30,12495,1,1,1,1,4,9,1,1,1,1
174,1,2,8,18,20,11378,1,1,2,2,0,9,0,1,1,1
25,1,1,2,1,50,5656,1,1,1,1,0,9,32,2,3,3
101,1,1,2,4,51,3594,1,1,1,1,0,9,32,1,3,1
7,1,1,8,1,70,898,1,1,1,1,0,9,0,1,1,4
12,1,1,2,1,24,2151,1,1,2,1,4,9,31,2,3,4
14,1,1,3,14,28,4397,1,1,1,1,1,9,6,2,3,3
7,1,1,1,4,46,3517,1,1,1,1,4,9,3,2,3,1
4,1,1,1,2,33,3325,1,1,1,1,0,9,3,2,3,3
6,1,1,8,16,74,14495,1,1,1,1,1,9,6,2,6,3
14,1,1,3,7,27,16519,1,1,1,1,0,9,7,1,3,4
0,1,1,7,12,27,133,1,1,2,2,4,9,3,3,3,4
30,1,1,8,11,69,2598,1,1,1,1,0,9,11,1,1,1
303,1,1,1,4,26,12383,1,1,1,2,0,9,1,1,1,1
12,1,1,8,16,54,16519,1,1,1,1,9,9,4,1,3,3
49,1,1,7,8,32,3878,1,1,1,1,4,9,8,1,1,1
3,1,1,3,14,52,1460,1,1,1,1,0,9,17,1,3,3
75,1,1,8,11,39,3037,1,1,1,2,4,9,9,2,1,1
7,1,1,7,6,30,1558,1,1,1,1,0,9,3,3,1,1
61,1,1,3,2,60,5933,1,1,1,1,0,9,30,3,3,1
2,1,1,8,11,32,1270,1,1,2,2,4,9,2,3,3,4
47,1,1,8,1,30,2722,1,1,1,1,4,9,4,2,3,1
82,1,1,3,6,57,3423,1,1,1,2,0,9,38,2,3,1
9,1,1,8,11,29,722,1,1,1,2,2,9,15,1,6,4
75,1,1,8,10,70,1491,1,1,1,1,0,9,2,3,1,1
11,1,1,8,18,40,2832,1,1,1,1,1,9,15,2,2,3
395,1,2,2,1,34,5427,1,1,1,2,0,9,15,2,3,1
390,1,1,7,1,28,22445,1,1,1,1,0,9,2,1,1,1
79,1,1,4,1,54,23089,1,1,1,1,0,9,17,1,3,2
21,1,1,1,8,30,2620,1,1,2,2,0,9,5,1,1,3
105,1,1,8,4,61,4386,2,2,1,1,0,9,5,1,3,1
30,1,1,3,6,76,8563,1,1,1,1,0,9,21,1,3,1
276,1,1,8,16,54,19360,1,1,1,1,0,9,15,1,3,1
8,1,1,2,1,41,4643,1,1,1,1,0,9,6,2,3,4
13,1,1,2,1,69,4587,1,1,1,1,0,9,1,1,1,3
5,1,1,7,8,43,2675,1,1,1,2,0,9,1,1,1,4
297,1,1,2,1,62,16325,1,1,1,1,0,9,27,1,3,1
71,1,1,8,11,19,3037,1,1,1,2,0,9,0,2,1,1
10,2,1,8,10,35,318,1,1,1,1,0,9,11,2,1,4
15,1,1,3,4,29,3666,1,1,1,1,0,9,3,1,1,3
3,1,1,8,10,26,1220,1,1,2,1,9,9,14,2,3,4
189,1,1,1,4,39,19360,1,1,1,1,0,9,14,1,3,1
303,1,1,2,6,27,12383,1,1,1,2,0,9,8,1,0,1
100,1,1,8,11,60,4039,1,1,1,1,0,9,2,2,1,1
120,1,1,3,18,42,8438,1,1,1,1,0,9,7,3,1,1
45,1,1,3,14,31,4152,1,1,1,2,0,9,2,2,1,1
301,1,1,3,1,63,2598,1,1,1,1,0,9,2,1,1,1
69,1,1,2,1,69,3973,1,1,1,2,0,9,14,2,1,1
114,1,2,3,21,22,15519,1,1,1,1,4,9,23,1,3,1
7,1,1,2,1,40,7358,1,1,2,2,4,9,19,1,4,2
47,1,1,2,1,26,5782,1,1,1,1,0,9,1,1,1,1
86,1,1,1,14,27,4152,1,1,1,1,1,9,7,2,3,1
83,1,1,2,1,16,3423,1,1,1,2,0,9,7,2,5,1
2,1,1,1,2,41,1305,1,1,2,2,0,9,5,3,1,4
61,1,2,4,18,32,3815,1,1,2,2,1,9,0,1,3,1
21,1,1,3,2,29,2269,1,1,1,1,4,9,33,1,3,3
33,1,1,2,1,39,2873,1,1,1,2,4,9,4,2,3,1
276,1,1,3,12,54,19360,1,1,1,1,0,9,7,1,1,1
22,1,1,3,1,61,4735,1,1,1,1,0,9,30,1,3,3
35,1,1,8,16,48,8206,1,1,1,1,4,9,15,1,3,1
3,2,1,2,4,67,2222,1,1,2,2,0,9,8,3,1,4
13,1,1,3,7,54,4735,1,1,1,1,4,9,5,1,3,3
4,1,1,8,1,20,898,1,1,1,1,2,9,1,1,1,4
158,1,1,7,1,37,3602,1,1,1,1,0,9,3,3,1,1
24,1,1,8,11,31,3362,1,1,1,1,2,9,25,2,4,3
145,1,1,3,18,43,9074,1,1,1,1,0,9,11,1,3,1
4,1,1,8,1,32,5898,1,1,1,1,4,9,3,1,1,4
9,1,1,3,1,66,3594,1,1,1,1,4,9,5,1,3,3
63,1,2,3,12,22,10407,1,1,1,1,1,9,2,1,6,1
107,1,1,3,4,23,10113,1,1,1,1,0,9,1,1,3,1
21,1,1,4,20,59,6171,1,1,1,1,0,9,7,1,3,3
7,1,1,2,1,37,2525,1,1,1,1,5,9,10,2,3,3
130,1,1,1,1,23,8438,1,1,1,1,9,9,1,3,1,1
15,1,1,5,6,38,6862,2,2,1,1,0,9,20,1,3,2
7,1,1,8,11,68,3325,1,1,1,1,0,9,5,2,3,4
49,1,1,2,1,26,3878,1,1,1,1,0,9,10,1,1,1
16,1,1,3,1,21,13940,1,1,1,2,2,9,25,1,4,2
14,1,1,2,1,53,2523,1,1,1,1,4,9,9,1,3,3
21,1,1,1,2,72,1570,1,1,2,1,0,9,8,2,1,4
224,1,1,7,6,46,12495,1,1,1,1,2,9,10,1,4,1
7,1,1,2,1,77,2435,1,1,1,1,0,9,18,3,3,3
112,1,1,3,4,34,15315,1,1,1,2,4,9,1,1,3,1
115,1,1,2,1,29,9074,1,1,1,1,0,9,2,1,1,1
19,1,1,2,1,30,2525,1,1,1,1,0,9,17,2,3,3
189,1,1,7,18,32,19360,1,1,1,1,0,9,1,1,1,1
13,1,1,3,1,46,2764,1,1,2,2,0,9,0,1,1,4
140,1,1,2,1,41,10426,1,1,1,1,0,9,0,1,1,1
15,1,1,3,4,24,3745,1,1,1,1,9,9,1,2,1,4
93,1,1,2,1,23,11361,1,1,1,1,4,9,2,1,1,1
63,1,1,1,4,46,3433,1,1,1,1,3,9,10,1,3,1
11,1,1,8,16,20,3651,1,1,2,1,0,9,10,2,1,4
47,1,1,2,1,37,8563,1,1,1,2,0,9,11,1,1,1
108,1,1,3,14,47,6877,1,1,1,1,4,9,2,1,1,1
55,1,1,2,1,59,2448,1,1,1,1,0,9,14,2,3,1
13,1,1,1,18,21,4412,1,1,1,1,4,9,8,1,1,3
19,1,1,4,2,61,10426,1,1,1,1,1,9,4,1,3,3
29,1,1,2,1,52,9157,2,2,1,1,0,9,13,1,3,2
45,1,1,3,1,43,4152,1,1,1,2,4,9,10,2,3,1
5,1,1,2,1,36,5361,1,1,2,1,4,9,3,2,3,4
0,1,1,7,4,50,1126,1,1,1,1,0,9,28,3,3,4
101,1,1,2,1,67,13948,1,1,1,1,0,9,1,1,3,1
1,1,1,2,1,45,2651,1,1,1,1,2,9,13,2,4,4
13,1,1,3,4,27,2729,1,1,1,1,0,9,42,1,3,4
104,1,1,2,1,48,9223,1,1,1,1,9,9,11,2,4,1
7,2,1,7,1,45,915,1,1,2,1,0,9,20,3,3,4
444,1,1,1,8,34,13321,1,1,2,2,4,9,6,3,3,1
63,1,1,1,14,67,3037,1,1,1,2,0,9,13,2,3,1
149,1,2,3,6,39,60870,1,1,2,2,0,9,4,1,3,1
9,1,1,7,1,47,706,1,1,2,2,0,9,14,3,3,4
3,1,1,2,1,49,3634,1,1,1,1,0,9,14,2,3,3
444,1,1,7,15,54,13321,1,1,2,2,0,9,7,3,1,1
35,1,1,7,2,38,6651,1,1,2,1,9,9,8,1,6,3
11,1,1,7,16,44,5802,1,1,1,1,0,9,0,1,1,1
40,1,1,8,11,21,8225,1,1,1,2,4,9,1,1,1,1
3,1,1,2,1,17,10568,1,1,1,1,4,9,7,1,1,3
38,1,1,2,1,22,10399,1,1,1,1,0,9,22,3,1,1
48,1,1,3,8,55,2787,1,1,1,1,0,9,15,3,5,1
93,1,1,3,2,48,11361,1,1,2,2,0,9,3,1,3,1
139,1,1,2,2,37,7358,1,1,1,1,0,9,22,1,3,1
13,1,2,7,1,41,31765,1,1,1,1,0,9,10,3,3,2
19,1,1,3,1,70,11416,2,2,1,1,2,9,15,1,3,1
159,1,1,3,4,52,2598,1,1,2,2,0,9,5,1,3,1
138,1,1,3,7,69,7195,1,1,1,1,4,9,37,1,3,1
22,1,1,8,1,33,5898,1,1,1,1,0,9,43,1,3,3
9,1,1,2,21,60,7481,1,1,1,1,1,9,6,1,3,2
13,1,1,8,1,49,1460,1,1,1,1,0,9,14,1,3,4
159,1,1,1,4,20,4877,1,1,1,1,0,9,10,1,3,1
52,1,1,3,21,44,3430,1,1,1,1,2,9,13,3,4,1
8,1,1,8,11,61,1327,1,1,1,1,0,9,1,3,1,4
102,1,1,3,4,49,4236,1,1,1,1,0,9,20,3,3,1
2,1,1,3,4,67,3656,1,1,1,1,0,9,8,1,3,3
4,2,1,7,18,41,5046,1,1,1,1,1,3,20,2,2,4
119,1,1,8,18,53,9074,1,1,1,1,0,9,6,1,0,1
9,1,1,8,1,23,1670,1,1,1,1,0,9,13,3,1,4
390,1,1,7,6,40,22445,1,1,1,1,0,9,1,1,1,1
114,1,2,3,12,39,15519,1,1,1,1,0,9,10,1,3,1
18,1,1,8,18,58,11378,1,1,2,2,0,9,8,1,3,3
0,2,1,2,1,47,2923,1,1,1,2,0,9,13,3,3,4
6,1,1,3,1,62,3373,1,1,1,1,2,9,2,1,4,3
15,1,1,1,4,51,3666,1,1,1,1,0,9,14,1,3,3
6,1,1,1,2,45,2646,1,1,2,2,0,9,12,3,3,1
21,2,1,2,1,24,1233,1,1,2,2,0,9,9,2,3,1
145,1,1,3,18,18,9074,1,1,1,1,0,9,9,1,1,1
14,1,1,3,6,55,8846,1,1,1,1,0,9,7,1,3,2
43,1,1,8,11,40,1258,1,1,1,1,2,9,25,2,4,3
14,1,1,1,2,51,1498,1,1,1,1,0,9,8,2,0,4
21,1,1,3,6,65,2722,1,1,1,1,4,9,1,2,1,3
2,1,1,7,16,52,1607,1,1,1,1,0,9,14,1,3,4
11,1,1,4,1,35,3377,1,1,1,1,0,9,40,3,3,3
72,1,1,7,4,35,5393,1,1,1,1,0,9,16,1,3,1
19,1,1,3,1,36,222,1,1,1,1,1,9,6,1,3,3
114,1,2,2,1,54,15519,1,1,1,1,4,9,1,1,3,1
444,1,1,2,1,41,13321,1,1,2,2,1,9,2,3,3,1
301,1,1,3,1,50,2598,1,1,1,1,1,9,2,1,3,1
114,1,2,3,2,73,15519,1,1,1,1,0,9,13,1,5,1
6,1,1,8,16,55,898,1,1,1,1,1,9,6,1,3,4
184,1,1,7,6,24,22445,1,1,1,1,0,9,4,1,1,1
30,1,1,2,1,49,4426,1,1,1,1,1,9,4,2,3,3
23,1,1,8,16,39,8225,1,1,1,1,4,9,25,1,4,3
31,1,2,8,16,56,11416,1,1,1,1,0,9,33,1,6,1
80,1,1,2,1,36,4196,1,1,1,1,1,9,1,2,3,1
395,1,2,4,1,46,5427,1,1,1,2,4,9,2,2,3,1
79,1,1,1,14,48,8225,1,1,1,2,0,9,11,1,1,1
95,1,1,2,1,41,4236,1,1,2,2,0,9,12,3,3,1
2,1,1,8,16,26,2498,1,1,1,1,0,9,1,1,1,4
297,1,1,2,1,43,16325,1,1,1,1,0,9,7,1,0,1
20,1,1,3,4,53,4039,1,1,1,1,2,9,11,2,4,1
24,1,1,8,16,29,1376,1,1,1,1,0,9,23,2,3,3
61,1,2,4,18,20,3815,1,1,2,2,0,9,39,1,3,1
2,1,1,7,4,57,77,1,1,1,1,2,9,1,1,4,4
51,1,1,2,1,36,7358,1,1,1,1,0,9,2,1,1,1
13,1,1,1,8,61,3327,1,1,1,1,0,9,6,3,1,3
88,1,1,2,1,47,7358,1,1,2,2,0,9,9,1,3,1
16,1,1,3,1,30,2598,1,1,2,2,0,9,1,1,1,4
7,1,1,4,1,31,4865,1,1,1,1,0,9,1,1,4,4
417,1,1,8,11,32,13321,1,1,2,2,0,9,0,3,1,1
24,1,1,2,1,37,937,1,1,1,2,0,9,5,3,3,1
37,1,2,5,18,38,4665,1,1,2,2,0,9,13,1,3,3
12,1,1,2,1,78,2093,1,1,1,1,0,9,14,1,3,4
395,1,2,2,1,20,5427,1,1,1,2,4,9,0,2,1,1
9,1,1,3,14,34,2873,1,1,1,2,4,9,24,2,3,4
280,1,1,2,1,29,4893,1,1,1,2,0,9,9,2,1,1
7,1,2,7,10,33,2714,1,1,1,1,2,9,24,1,4,4
82,1,1,8,11,33,7608,1,1,1,1,4,9,25,1,3,1
33,1,2,3,1,31,33589,2,2,1,1,4,9,0,1,3,2
11,1,1,7,10,22,8846,1,1,1,1,4,9,10,1,3,2
11,1,1,8,4,58,5719,1,1,1,1,0,9,39,1,3,3
444,1,1,8,16,24,13321,1,1,2,2,0,9,3,3,1,1
44,1,1,3,1,55,2525,1,1,1,1,0,9,16,2,3,1
11,1,1,1,4,37,5066,1,1,1,1,0,9,2,1,1,1
